No,Kode_Provinsi,Provinsi,Kode_Lokasi,Kabupaten_Kota,Kode_Desa,Nama_Desa,Pagu
651,10,JAMBI,1005,KAB. KERINCI,1501112023,Taman Jernih Sungaitutung,752047000
652,10,JAMBI,1005,KAB. KERINCI,1501112024,Baru Sungaimedang,768226000
653,10,JAMBI,1005,KAB. KERINCI,1501112025,Kemantan Raya,674871000
654,10,JAMBI,1005,KAB. KERINCI,1501112026,Baru Air Hangat,687933000
655,10,JAMBI,1005,KAB. KERINCI,1501112027,Air Panas Sungaiabu,676651000
656,10,JAMBI,1005,KAB. KERINCI,1501112028,Baru Sungaiabu,660127000
657,10,JAMBI,1005,KAB. KERINCI,1501152001,Sungairumpun,712892000
658,10,JAMBI,1005,KAB. KERINCI,1501152002,Sungaisikai,708008000
659,10,JAMBI,1005,KAB. KERINCI,1501152003,Tangkil,790957000
660,10,JAMBI,1005,KAB. KERINCI,1501152004,Pelompek,1007963000
661,10,JAMBI,1005,KAB. KERINCI,1501152005,Jernih Jaya,782714000
662,10,JAMBI,1005,KAB. KERINCI,1501152006,Bengkolan Duo,720266000
663,10,JAMBI,1005,KAB. KERINCI,1501152007,Lubuk Pauh,994064000
664,10,JAMBI,1005,KAB. KERINCI,1501152008,Telun Berasap,637567000
665,10,JAMBI,1005,KAB. KERINCI,1501152009,Bumbun Duri,658126000
666,10,JAMBI,1005,KAB. KERINCI,1501152010,Pesisir Bukit,744035000
667,10,JAMBI,1005,KAB. KERINCI,1501152011,Pauh Tinggi,681699000
668,10,JAMBI,1005,KAB. KERINCI,1501152012,Sungaijernih,1002743000
669,10,JAMBI,1005,KAB. KERINCI,1501152013,Pelompek Pasar Baru,629864000
670,10,JAMBI,1005,KAB. KERINCI,1501162001,Siulak Gedang,977122000
671,10,JAMBI,1005,KAB. KERINCI,1501162004,Pasar Siulak Gedang,576498000
672,10,JAMBI,1005,KAB. KERINCI,1501162005,Siulak Panjang,682346000
673,10,JAMBI,1005,KAB. KERINCI,1501162006,Siulak Kecil Mudik,725330000
674,10,JAMBI,1005,KAB. KERINCI,1501162007,Koto Rendah,666006000
675,10,JAMBI,1005,KAB. KERINCI,1501162009,Lubuk Nagodang,632330000
676,10,JAMBI,1005,KAB. KERINCI,1501162010,Sungaipegeh,684511000
677,10,JAMBI,1005,KAB. KERINCI,1501162011,Sungailebuh,668539000
678,10,JAMBI,1005,KAB. KERINCI,1501162012,Koto Kapeh,704141000
679,10,JAMBI,1005,KAB. KERINCI,1501162013,Koto Beringin,688193000
680,10,JAMBI,1005,KAB. KERINCI,1501162014,Dusun Baru,891686000
681,10,JAMBI,1005,KAB. KERINCI,1501162015,Dusun Dalam,684231000
682,10,JAMBI,1005,KAB. KERINCI,1501162016,Air Terjun,978600000
683,10,JAMBI,1005,KAB. KERINCI,1501162019,Koto Aro,692288000
684,10,JAMBI,1005,KAB. KERINCI,1501162021,Koto Lebuh Tinggi,681823000
685,10,JAMBI,1005,KAB. KERINCI,1501162024,Siulak Kecil Hilir,690632000
686,10,JAMBI,1005,KAB. KERINCI,1501162025,Koto Tengah,753548000
687,10,JAMBI,1005,KAB. KERINCI,1501162028,Telago Biru,610459000
688,10,JAMBI,1005,KAB. KERINCI,1501162030,Tutung Bungkuk,685983000
689,10,JAMBI,1005,KAB. KERINCI,1501162033,Baru Sungaipegeh,738646000
690,10,JAMBI,1005,KAB. KERINCI,1501162034,Bendar Sedap,974954000
691,10,JAMBI,1005,KAB. KERINCI,1501162035,Plak Naneh,719799000
692,10,JAMBI,1005,KAB. KERINCI,1501162036,Padang Jantung,718953000
693,10,JAMBI,1005,KAB. KERINCI,1501162038,Pelak Gedang,623452000
694,10,JAMBI,1005,KAB. KERINCI,1501162039,Demong Sakti,725975000
695,10,JAMBI,1005,KAB. KERINCI,1501162040,Pasar Senen,608168000
696,10,JAMBI,1005,KAB. KERINCI,1501172001,Belui,715783000
697,10,JAMBI,1005,KAB. KERINCI,1501172002,Baru Kubang,906206000
698,10,JAMBI,1005,KAB. KERINCI,1501172003,Koto Panjang,692025000
699,10,JAMBI,1005,KAB. KERINCI,1501172004,Kubang Gedang,933748000
700,10,JAMBI,1005,KAB. KERINCI,1501172005,Semumu,717958000
701,10,JAMBI,1005,KAB. KERINCI,1501172006,Belui Tinggi,798532000
702,10,JAMBI,1005,KAB. KERINCI,1501172007,Koto Tuo,675165000
703,10,JAMBI,1005,KAB. KERINCI,1501172008,Koto Payang,677301000
704,10,JAMBI,1005,KAB. KERINCI,1501172009,Tebat Ijuk,680969000
705,10,JAMBI,1005,KAB. KERINCI,1501172010,Sekungkung,683528000
706,10,JAMBI,1005,KAB. KERINCI,1501172011,Simpang Belui,666184000
707,10,JAMBI,1005,KAB. KERINCI,1501172012,Koto Lanang,694556000
708,10,JAMBI,1005,KAB. KERINCI,1501172013,Ladeh,620435000
709,10,JAMBI,1005,KAB. KERINCI,1501172014,Lubuk Suli,698453000
710,10,JAMBI,1005,KAB. KERINCI,1501172015,Kayu Aho Mangkak Koto Lanang,711687000
711,10,JAMBI,1005,KAB. KERINCI,1501172016,Tambak Tinggi,708739000
712,10,JAMBI,1005,KAB. KERINCI,1501172017,Kubang Agung,651074000
713,10,JAMBI,1005,KAB. KERINCI,1501172018,Tebat Ijuk Dili,926541000
714,10,JAMBI,1005,KAB. KERINCI,1501172019,Koto Simpai Kubang,616498000
715,10,JAMBI,1005,KAB. KERINCI,1501172020,Pahlawan Belui,679853000
716,10,JAMBI,1005,KAB. KERINCI,1501182001,Mukai Hilir,725203000
717,10,JAMBI,1005,KAB. KERINCI,1501182002,Mukai Tengah,677297000
718,10,JAMBI,1005,KAB. KERINCI,1501182003,Mukai Mudik,979347000
719,10,JAMBI,1005,KAB. KERINCI,1501182004,Senimpik,681859000
720,10,JAMBI,1005,KAB. KERINCI,1501182005,Tebing Tinggi,793966000
721,10,JAMBI,1005,KAB. KERINCI,1501182006,Mukai Tinggi,730252000
722,10,JAMBI,1005,KAB. KERINCI,1501182007,Mukai Pintu,652562000
723,10,JAMBI,1005,KAB. KERINCI,1501182008,Sungailangkap,630952000
724,10,JAMBI,1005,KAB. KERINCI,1501182009,Pasir Jaya,803015000
725,10,JAMBI,1005,KAB. KERINCI,1501182010,Sungaikuning,869106000
726,10,JAMBI,1005,KAB. KERINCI,1501182011,Mukai Seberang,652347000
727,10,JAMBI,1005,KAB. KERINCI,1501182012,Talang Tinggi,720854000
728,10,JAMBI,1005,KAB. KERINCI,1501182013,Lubuk Tabun,875407000
729,10,JAMBI,1005,KAB. KERINCI,1501182014,Koto Lua,674277000
730,10,JAMBI,1005,KAB. KERINCI,1501192001,Batu Hampar,638409000
731,10,JAMBI,1005,KAB. KERINCI,1501192002,Sungairenah,691392000
732,10,JAMBI,1005,KAB. KERINCI,1501192003,Bedeng Delapan,876108000
733,10,JAMBI,1005,KAB. KERINCI,1501192004,Bedeng Dua,716070000
734,10,JAMBI,1005,KAB. KERINCI,1501192005,Sako Duo,752226000
735,10,JAMBI,1005,KAB. KERINCI,1501192006,Sungailintang,1043671000
736,10,JAMBI,1005,KAB. KERINCI,1501192007,Kebun Baru,762930000
737,10,JAMBI,1005,KAB. KERINCI,1501192008,Patok Empat,760212000
738,10,JAMBI,1005,KAB. KERINCI,1501192009,Sungaijambu,663500000
739,10,JAMBI,1005,KAB. KERINCI,1501192010,Sungaikering,607305000
740,10,JAMBI,1005,KAB. KERINCI,1501192011,Giri Mulyo,730001000
741,10,JAMBI,1005,KAB. KERINCI,1501192012,Gununglabu,734822000
742,10,JAMBI,1005,KAB. KERINCI,1501192013,Bento,737767000
743,10,JAMBI,1005,KAB. KERINCI,1501192014,Kampung Baru,934220000
744,10,JAMBI,1005,KAB. KERINCI,1501192015,Sungaiasam,747430000
745,10,JAMBI,1005,KAB. KERINCI,1501192016,Pasar Minggu,659105000
746,10,JAMBI,1005,KAB. KERINCI,1501192017,Ensatu,680848000
747,10,JAMBI,1005,KAB. KERINCI,1501202001,Pasar Kerman,910165000
748,10,JAMBI,1005,KAB. KERINCI,1501202002,Lolo Gedang,723928000
749,10,JAMBI,1005,KAB. KERINCI,1501202003,Lolo Kecil,673891000
750,10,JAMBI,1005,KAB. KERINCI,1501202004,Lolo Hilir,739389000
751,10,JAMBI,1005,KAB. KERINCI,1501202005,Tanjung Syam,697082000
752,10,JAMBI,1005,KAB. KERINCI,1501202006,Talang Kemuning,685332000
753,10,JAMBI,1005,KAB. KERINCI,1501202007,Pondok,747831000
754,10,JAMBI,1005,KAB. KERINCI,1501202008,Muak,836096000
755,10,JAMBI,1005,KAB. KERINCI,1501202009,Pengasi Lama,695847000
756,10,JAMBI,1005,KAB. KERINCI,1501202010,Pulaupandan,674183000
757,10,JAMBI,1005,KAB. KERINCI,1501202011,Pulausangkar,751861000
758,10,JAMBI,1005,KAB. KERINCI,1501202012,Bintang Marak,686213000
759,10,JAMBI,1005,KAB. KERINCI,1501202013,Karang Pandan,676494000
760,10,JAMBI,1005,KAB. KERINCI,1501202014,Pengasi Baru,607969000
761,10,JAMBI,1005,KAB. KERINCI,1501202015,Muaro Lulo,664677000
762,10,JAMBI,1005,KAB. KERINCI,1501212001,Koto Mebai,626711000
763,10,JAMBI,1005,KAB. KERINCI,1501212002,Baru,697253000
764,10,JAMBI,1005,KAB. KERINCI,1501212003,Air Panas,645327000
765,10,JAMBI,1005,KAB. KERINCI,1501212004,Hamparan Pugu,657819000
766,10,JAMBI,1005,KAB. KERINCI,1501212005,Pugu,903122000
767,10,JAMBI,1005,KAB. KERINCI,1501212006,Koto Mudik,654452000
768,10,JAMBI,1005,KAB. KERINCI,1501212007,Koto Tengah,700579000
769,10,JAMBI,1005,KAB. KERINCI,1501212008,Koto Datuk,690836000
770,10,JAMBI,1005,KAB. KERINCI,1501212009,Koto Dua Baru,693634000
771,10,JAMBI,1005,KAB. KERINCI,1501212010,Koto Cayo,724368000
772,10,JAMBI,1005,KAB. KERINCI,1501212011,Kecil,674954000
773,10,JAMBI,1005,KAB. KERINCI,1501212012,Air Bersih,677803000
774,10,JAMBI,1005,KAB. KERINCI,1501222001,Kayu Aro Ambai,700915000
775,10,JAMBI,1005,KAB. KERINCI,1501222002,Bunga Tanjung,701757000
776,10,JAMBI,1005,KAB. KERINCI,1501222003,Pondok Beringin,670724000
777,10,JAMBI,1005,KAB. KERINCI,1501222004,Semerah,665517000
778,10,JAMBI,1005,KAB. KERINCI,1501222005,Sebukar,661179000
779,10,JAMBI,1005,KAB. KERINCI,1501222006,Koto Tuo Ujung Pasir,696585000
780,10,JAMBI,1005,KAB. KERINCI,1501222007,Ujung Pasir,703691000
781,10,JAMBI,1005,KAB. KERINCI,1501222008,Koto Petai,658674000
782,10,JAMBI,1005,KAB. KERINCI,1501222009,Koto Salak,696119000
783,10,JAMBI,1005,KAB. KERINCI,1501222010,Agung Koto Iman,678270000
784,10,JAMBI,1005,KAB. KERINCI,1501222011,Koto Iman,643865000
785,10,JAMBI,1005,KAB. KERINCI,1501222012,Baru Semerah,662923000
786,10,JAMBI,1005,KAB. KERINCI,1501232001,Pancuran Tiga,703226000
787,10,JAMBI,1005,KAB. KERINCI,1501232002,Tanjung Pauh Mudik,680367000
788,10,JAMBI,1005,KAB. KERINCI,1501232003,Bukit Pulai,668970000
789,10,JAMBI,1005,KAB. KERINCI,1501232004,Punai Merindu,694269000
790,10,JAMBI,1005,KAB. KERINCI,1501232005,Sumur Jauh,679311000
791,10,JAMBI,1005,KAB. KERINCI,1501232006,Permai Baru,639595000
792,10,JAMBI,1005,KAB. KERINCI,1501232007,Tanjung Pauh Hilir,661851000
793,10,JAMBI,1005,KAB. KERINCI,1501232008,Serumpun Pauh,675121000
794,10,JAMBI,1005,KAB. KERINCI,1501232009,Pondok Siguang,667781000
795,10,JAMBI,1005,KAB. KERINCI,1501232010,Koto Tengah,978364000
796,10,JAMBI,1005,KAB. KERINCI,1501232011,Semerap,706002000
797,10,JAMBI,1005,KAB. KERINCI,1501232012,Koto Baru Semerap,670124000
798,10,JAMBI,1005,KAB. KERINCI,1501232013,Pasar Semerap,673386000
799,10,JAMBI,1005,KAB. KERINCI,1501232014,Koto Patah,831507000
800,10,JAMBI,1006,KAB. MERANGIN,1502012001,Renah Kemumu,896131000
801,10,JAMBI,1006,KAB. MERANGIN,1502012002,Tanjung Kasri,681740000
802,10,JAMBI,1006,KAB. MERANGIN,1502012003,Lubuk Mentilin,760048000
803,10,JAMBI,1006,KAB. MERANGIN,1502012004,Rantau Kermas,986520000
804,10,JAMBI,1006,KAB. MERANGIN,1502012005,Renah Alai,780251000
805,10,JAMBI,1006,KAB. MERANGIN,1502012008,Pulau Tengah,1013592000
806,10,JAMBI,1006,KAB. MERANGIN,1502012009,Lubuk Pungguk,772598000
807,10,JAMBI,1006,KAB. MERANGIN,1502012010,Koto Renah,724168000
808,10,JAMBI,1006,KAB. MERANGIN,1502012011,Muara Madras,926839000
809,10,JAMBI,1006,KAB. MERANGIN,1502012023,Renah Pelaan,779292000
810,10,JAMBI,1006,KAB. MERANGIN,1502012024,Koto Rawang,863640000
811,10,JAMBI,1006,KAB. MERANGIN,1502022004,Kungkai,855543000
812,10,JAMBI,1006,KAB. MERANGIN,1502022008,Mudo,727873000
813,10,JAMBI,1006,KAB. MERANGIN,1502022012,Langling,788764000
814,10,JAMBI,1006,KAB. MERANGIN,1502022024,Sungai Kapas,1205083000
815,10,JAMBI,1006,KAB. MERANGIN,1502032004,Durian Rambun,723964000
816,10,JAMBI,1006,KAB. MERANGIN,1502032007,Lubuk Birah,807029000
817,10,JAMBI,1006,KAB. MERANGIN,1502032008,Lubuk Beringin,858336000
818,10,JAMBI,1006,KAB. MERANGIN,1502032009,Rantau Macang,841070000
819,10,JAMBI,1006,KAB. MERANGIN,1502032010,Peradun Temeras,719424000
820,10,JAMBI,1006,KAB. MERANGIN,1502032011,Teluk Sikumbang,841381000
821,10,JAMBI,1006,KAB. MERANGIN,1502032012,Muara Siau,898082000
822,10,JAMBI,1006,KAB. MERANGIN,1502032013,Tiaro,758109000
823,10,JAMBI,1006,KAB. MERANGIN,1502032015,Air Lago,635077000
824,10,JAMBI,1006,KAB. MERANGIN,1502032016,Badak Tekurung,666987000
825,10,JAMBI,1006,KAB. MERANGIN,1502032017,Rantau Bidaro,647936000
826,10,JAMBI,1006,KAB. MERANGIN,1502032018,Rantau Panjang,811433000
827,10,JAMBI,1006,KAB. MERANGIN,1502032021,Pulau Raman,737309000
828,10,JAMBI,1006,KAB. MERANGIN,1502032024,Pasar Muara Siau,626514000
829,10,JAMBI,1006,KAB. MERANGIN,1502032027,Sepantai Renah,709003000
830,10,JAMBI,1006,KAB. MERANGIN,1502032028,Sungai Ulas,670129000
831,10,JAMBI,1006,KAB. MERANGIN,1502032029,Rantau Bayur,754802000
832,10,JAMBI,1006,KAB. MERANGIN,1502042007,Sungai Pinang,743773000
833,10,JAMBI,1006,KAB. MERANGIN,1502042008,Tiangko,773987000
834,10,JAMBI,1006,KAB. MERANGIN,1502042009,Palipan,760352000
835,10,JAMBI,1006,KAB. MERANGIN,1502042010,Seringat,799994000
836,10,JAMBI,1006,KAB. MERANGIN,1502042011,Durian Lecah,810507000
837,10,JAMBI,1006,KAB. MERANGIN,1502042015,Bukit Batu,722126000
838,10,JAMBI,1006,KAB. MERANGIN,1502042016,Sungai Nilau,918479000
839,10,JAMBI,1006,KAB. MERANGIN,1502042017,Sungai Manau,954144000
840,10,JAMBI,1006,KAB. MERANGIN,1502042025,Benteng,701188000
841,10,JAMBI,1006,KAB. MERANGIN,1502042026,Gelanggang,722120000
842,10,JAMBI,1006,KAB. MERANGIN,1502052007,Kandang,1094930000
843,10,JAMBI,1006,KAB. MERANGIN,1502052008,Koto Rayo,919150000
844,10,JAMBI,1006,KAB. MERANGIN,1502052011,Tanjung  Ilir,865962000
845,10,JAMBI,1006,KAB. MERANGIN,1502052014,Beluran Panjang,844614000
846,10,JAMBI,1006,KAB. MERANGIN,1502052015,Seling,926053000
847,10,JAMBI,1006,KAB. MERANGIN,1502052035,Lubuk Napal,817524000
848,10,JAMBI,1006,KAB. MERANGIN,1502062004,Jelatang,842682000
849,10,JAMBI,1006,KAB. MERANGIN,1502062005,Tanjung Gedang,782161000
850,10,JAMBI,1006,KAB. MERANGIN,1502062006,Empang Benao,828847000
851,10,JAMBI,1006,KAB. MERANGIN,1502062007,Rejo Sari,797925000
852,10,JAMBI,1006,KAB. MERANGIN,1502062009,Keroya,796288000
853,10,JAMBI,1006,KAB. MERANGIN,1502062010,Muara Belengo,829442000
854,10,JAMBI,1006,KAB. MERANGIN,1502062011,Karang Berahi,896612000
855,10,JAMBI,1006,KAB. MERANGIN,1502062012,Pauh Menang,1009931000
856,10,JAMBI,1006,KAB. MERANGIN,1502062013,Pematang Kancil,692226000
857,10,JAMBI,1006,KAB. MERANGIN,1502062014,Tanah Abang,930769000
858,10,JAMBI,1006,KAB. MERANGIN,1502062015,Sialang,879618000
859,10,JAMBI,1006,KAB. MERANGIN,1502062026,Sungai Udang,958414000
860,10,JAMBI,1006,KAB. MERANGIN,1502062027,Pelakar Jaya,922512000
861,10,JAMBI,1006,KAB. MERANGIN,1502072009,Muara Jernih,1092983000
862,10,JAMBI,1006,KAB. MERANGIN,1502072010,Kapuk,903861000
863,10,JAMBI,1006,KAB. MERANGIN,1502072011,Pulau Aro,875673000
864,10,JAMBI,1006,KAB. MERANGIN,1502072012,Rantau Ngarau,852458000
865,10,JAMBI,1006,KAB. MERANGIN,1502072013,Medan Baru,653552000
866,10,JAMBI,1006,KAB. MERANGIN,1502072014,Muaro Seketuk,821505000
867,10,JAMBI,1006,KAB. MERANGIN,1502082001,Sungai Sahut,1123314000
868,10,JAMBI,1006,KAB. MERANGIN,1502082002,Bungo Antoi,1158246000
869,10,JAMBI,1006,KAB. MERANGIN,1502082003,Muara Delang,1144679000
870,10,JAMBI,1006,KAB. MERANGIN,1502082004,Sinar Gading,748190000
871,10,JAMBI,1006,KAB. MERANGIN,1502082005,Bungo Tanjung,767045000
872,10,JAMBI,1006,KAB. MERANGIN,1502082006,Rawa Jaya,1096143000
873,10,JAMBI,1006,KAB. MERANGIN,1502082007,Gading Jaya,728040000
874,10,JAMBI,1006,KAB. MERANGIN,1502082008,Mekar Jaya,728270000
875,10,JAMBI,1006,KAB. MERANGIN,1502092001,Nilo Dingin,750159000
876,10,JAMBI,1006,KAB. MERANGIN,1502092002,Tanjung Berugo,715367000
877,10,JAMBI,1006,KAB. MERANGIN,1502092003,Tuo,856701000
878,10,JAMBI,1006,KAB. MERANGIN,1502092004,Koto Rami,707473000
879,10,JAMBI,1006,KAB. MERANGIN,1502092005,Rancan,841098000
880,10,JAMBI,1006,KAB. MERANGIN,1502092006,Pasar Masurai,638078000
881,10,JAMBI,1006,KAB. MERANGIN,1502092007,Rantau Jering,953118000
882,10,JAMBI,1006,KAB. MERANGIN,1502092008,Tanjung Dalam,794798000
883,10,JAMBI,1006,KAB. MERANGIN,1502092009,Muaro Pangi,747067000
884,10,JAMBI,1006,KAB. MERANGIN,1502092010,Sungai Lalang,690649000
885,10,JAMBI,1006,KAB. MERANGIN,1502092011,Talang Asal,995075000
886,10,JAMBI,1006,KAB. MERANGIN,1502092012,Muara Kelukup,835929000
887,10,JAMBI,1006,KAB. MERANGIN,1502092013,Muara Lengayo,719590000
888,10,JAMBI,1006,KAB. MERANGIN,1502092014,Talang Paruh,761511000
889,10,JAMBI,1006,KAB. MERANGIN,1502092015,Durian Mukut,785819000
890,10,JAMBI,1006,KAB. MERANGIN,1502102001,Pulau Rengas,943632000
891,10,JAMBI,1006,KAB. MERANGIN,1502102002,Biuku Tanjung,845162000
892,10,JAMBI,1006,KAB. MERANGIN,1502102003,Bedeng Rejo,684463000
893,10,JAMBI,1006,KAB. MERANGIN,1502102004,Sungai Putih,1017735000
894,10,JAMBI,1006,KAB. MERANGIN,1502102005,Bukit Beringin,872597000
895,10,JAMBI,1006,KAB. MERANGIN,1502102006,Pulau Rengas Ulu,791351000
896,10,JAMBI,1006,KAB. MERANGIN,1502112001,Sungai Ulak,1219186000
897,10,JAMBI,1006,KAB. MERANGIN,1502112002,Aur Berduri,785272000
898,10,JAMBI,1006,KAB. MERANGIN,1502112003,Telun,690932000
899,10,JAMBI,1006,KAB. MERANGIN,1502112004,Nalo Gedang,871008000
900,10,JAMBI,1006,KAB. MERANGIN,1502112005,Baru Nalo,834656000
901,10,JAMBI,1006,KAB. MERANGIN,1502112006,Mentawak,744069000
902,10,JAMBI,1006,KAB. MERANGIN,1502112007,Danau,806902000
903,10,JAMBI,1006,KAB. MERANGIN,1502122001,Lubuk Gaung,719239000
904,10,JAMBI,1006,KAB. MERANGIN,1502122002,Salam Buku,1110668000
905,10,JAMBI,1006,KAB. MERANGIN,1502122003,Pulau Baru,692222000
906,10,JAMBI,1006,KAB. MERANGIN,1502122004,Nibung,673535000
907,10,JAMBI,1006,KAB. MERANGIN,1502122005,Titian Teras,673069000
908,10,JAMBI,1006,KAB. MERANGIN,1502122006,Kedarasan Panjang,680362000
909,10,JAMBI,1006,KAB. MERANGIN,1502122007,Rantau Alai,795746000
910,10,JAMBI,1006,KAB. MERANGIN,1502122008,Tambang Besi,677873000
911,10,JAMBI,1006,KAB. MERANGIN,1502122009,Pelangki,726644000
912,10,JAMBI,1006,KAB. MERANGIN,1502122010,Pulau Layang,709137000
913,10,JAMBI,1006,KAB. MERANGIN,1502132001,Tanjung Lamin,987090000
914,10,JAMBI,1006,KAB. MERANGIN,1502132002,Limbur Merangin,861436000
915,10,JAMBI,1006,KAB. MERANGIN,1502132003,Karang Anyar,744082000
916,10,JAMBI,1006,KAB. MERANGIN,1502132004,Pinang Merah,865269000
917,10,JAMBI,1006,KAB. MERANGIN,1502132005,Simpang L. Merangin,805936000
918,10,JAMBI,1006,KAB. MERANGIN,1502132006,Mampun Baru,746765000
919,10,JAMBI,1006,KAB. MERANGIN,1502132007,Papit,720665000
920,10,JAMBI,1006,KAB. MERANGIN,1502132008,PulauTujuh,1077443000
921,10,JAMBI,1006,KAB. MERANGIN,1502142001,Rantau Limau Manis,917035000
922,10,JAMBI,1006,KAB. MERANGIN,1502142002,Ulak Makam,797103000
923,10,JAMBI,1006,KAB. MERANGIN,1502142003,Air Batu,783749000
924,10,JAMBI,1006,KAB. MERANGIN,1502142004,Rejo Sari,662248000
925,10,JAMBI,1006,KAB. MERANGIN,1502142005,Kota Raja,676798000
926,10,JAMBI,1006,KAB. MERANGIN,1502142006,Tunggul Bulin,803548000
927,10,JAMBI,1006,KAB. MERANGIN,1502142007,Mekar Limau Manis,849243000
928,10,JAMBI,1006,KAB. MERANGIN,1502152001,Sungai Limau,960512000
929,10,JAMBI,1006,KAB. MERANGIN,1502152002,Sungai Bulian,1014875000
930,10,JAMBI,1006,KAB. MERANGIN,1502152003,Sri Sembilan,787947000
931,10,JAMBI,1006,KAB. MERANGIN,1502152004,Bukit Subur,862944000
932,10,JAMBI,1006,KAB. MERANGIN,1502162001,Muaro Panco Barat,875456000
933,10,JAMBI,1006,KAB. MERANGIN,1502162002,Talang Segegah,733771000
934,10,JAMBI,1006,KAB. MERANGIN,1502162003,Durian Batakuk,766673000
935,10,JAMBI,1006,KAB. MERANGIN,1502162004,Muara Bantan,757550000
936,10,JAMBI,1006,KAB. MERANGIN,1502162005,Parit Ujung Tanjung,1000760000
937,10,JAMBI,1006,KAB. MERANGIN,1502162006,Guguk,938065000
938,10,JAMBI,1006,KAB. MERANGIN,1502162007,Markeh,800040000
939,10,JAMBI,1006,KAB. MERANGIN,1502162008,Air Batu,1095152000
940,10,JAMBI,1006,KAB. MERANGIN,1502162009,Marus Jaya,677620000
941,10,JAMBI,1006,KAB. MERANGIN,1502162010,Renah Medan,636473000
942,10,JAMBI,1006,KAB. MERANGIN,1502162011,Simpang Parit,650231000
943,10,JAMBI,1006,KAB. MERANGIN,1502162012,Muaro Panco Timur,735825000
944,10,JAMBI,1006,KAB. MERANGIN,1502172001,Baru Pangkalan Jambu,748132000
945,10,JAMBI,1006,KAB. MERANGIN,1502172002,Bukit Perentak,763558000
946,10,JAMBI,1006,KAB. MERANGIN,1502172003,Birun,742318000
947,10,JAMBI,1006,KAB. MERANGIN,1502172004,Tiga Alur,669851000
948,10,JAMBI,1006,KAB. MERANGIN,1502172005,Bungo Tanjung,901158000
949,10,JAMBI,1006,KAB. MERANGIN,1502172006,Sungai Jering,915047000
950,10,JAMBI,1006,KAB. MERANGIN,1502172007,Kampung Limo,784938000
951,10,JAMBI,1006,KAB. MERANGIN,1502172008,Tanjung Mudo,682206000
952,10,JAMBI,1006,KAB. MERANGIN,1502182001,Tanjung Mudo,726660000
953,10,JAMBI,1006,KAB. MERANGIN,1502182002,Koto Teguh,815443000
954,10,JAMBI,1006,KAB. MERANGIN,1502182003,Baru,815137000
955,10,JAMBI,1006,KAB. MERANGIN,1502182004,Talang Tembago,877437000
956,10,JAMBI,1006,KAB. MERANGIN,1502182005,Beringin Tinggi,1028058000
957,10,JAMBI,1006,KAB. MERANGIN,1502182006,Pematang Pauh,857408000
958,10,JAMBI,1006,KAB. MERANGIN,1502182007,Rantau Suli,1090074000
959,10,JAMBI,1006,KAB. MERANGIN,1502182008,Gedang,1078663000
960,10,JAMBI,1006,KAB. MERANGIN,1502182010,Koto Baru,855996000
961,10,JAMBI,1006,KAB. MERANGIN,1502182011,Tanjung Benuang,912797000
962,10,JAMBI,1006,KAB. MERANGIN,1502182012,Jangkat,841475000
963,10,JAMBI,1006,KAB. MERANGIN,1502182013,Tanjung Alam,696750000
964,10,JAMBI,1006,KAB. MERANGIN,1502182014,Kabu,769155000
965,10,JAMBI,1006,KAB. MERANGIN,1502182015,Simpang Talang Tembago,682720000
966,10,JAMBI,1006,KAB. MERANGIN,1502192001,Meranti,1050302000
967,10,JAMBI,1006,KAB. MERANGIN,1502192002,Bukit Bungkul,1086999000
968,10,JAMBI,1006,KAB. MERANGIN,1502192003,Rasau,879783000
969,10,JAMBI,1006,KAB. MERANGIN,1502192004,Lantak Seribu,1144172000
970,10,JAMBI,1006,KAB. MERANGIN,1502202001,Tambang Emas,1184035000
971,10,JAMBI,1006,KAB. MERANGIN,1502202002,Tanjung Benuang,1086352000
972,10,JAMBI,1006,KAB. MERANGIN,1502202003,Pulau Bayur,877175000
973,10,JAMBI,1006,KAB. MERANGIN,1502202004,Selango,740162000
974,10,JAMBI,1006,KAB. MERANGIN,1502212001,Tanjung Rejo,879904000
975,10,JAMBI,1006,KAB. MERANGIN,1502212002,Sumber Agung,1164051000
976,10,JAMBI,1006,KAB. MERANGIN,1502212003,Suko Rejo,759921000
977,10,JAMBI,1006,KAB. MERANGIN,1502212004,Sido Rukun,754997000
978,10,JAMBI,1006,KAB. MERANGIN,1502212005,Lubuk Bumbun,985655000
979,10,JAMBI,1006,KAB. MERANGIN,1502212006,Tegal Rejo,703480000
980,10,JAMBI,1006,KAB. MERANGIN,1502222001,Tambang Baru,1041790000
981,10,JAMBI,1006,KAB. MERANGIN,1502222002,Sido Lego,971173000
982,10,JAMBI,1006,KAB. MERANGIN,1502222003,Mensango,693895000
983,10,JAMBI,1006,KAB. MERANGIN,1502222004,Koto Baru,781318000
984,10,JAMBI,1006,KAB. MERANGIN,1502222005,Sido Harjo,724122000
985,10,JAMBI,1006,KAB. MERANGIN,1502232001,Muara Kibul,765885000
986,10,JAMBI,1006,KAB. MERANGIN,1502232002,Tanjung Putus,781408000
987,10,JAMBI,1006,KAB. MERANGIN,1502232003,Pulau Tebakar,761853000
988,10,JAMBI,1006,KAB. MERANGIN,1502232004,Batang Kibul,725928000
989,10,JAMBI,1006,KAB. MERANGIN,1502232005,Sungai Tabir,746937000
